,DATEPRD,WELL_BORE_CODE,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,BORE_WI_VOL,FLOW_KIND,WELL_TYPE
5394,3/26/2012,NO 15/9-F-14 H,24,272.829334,103.0755,202.2331215,17.23324456,7.957581042,70.5962125,75.97786104,39.02280979,391.64,62379.5,711.88,NA,production,OP
5395,3/27/2012,NO 15/9-F-14 H,24,253.8776165,103.3715431,195.0055835,17.2146743,24.54547083,58.87203292,80.02278938,27.26821563,690.78,107296.98,1102.25,NA,production,OP
5396,3/28/2012,NO 15/9-F-14 H,24,220.6392777,103.902685,184.5118596,16.81135097,58.87948292,36.12741813,86.75567521,4.823714792,1268.24,195976.77,2201.4,NA,production,OP
5397,3/29/2012,NO 15/9-F-14 H,24,219.530354,103.8432081,183.9272127,16.92827538,64.15996438,35.60314125,86.4106775,4.286665,1272,197476.54,2202.21,NA,production,OP
5398,3/30/2012,NO 15/9-F-14 H,24,219.2346856,103.8032035,184.1004098,17.14096737,73.16026729,35.13427583,86.43139708,3.827141042,1293.04,200875.32,2295.58,NA,production,OP
5399,3/31/2012,NO 15/9-F-14 H,24,219.0469135,103.7831644,184.2337496,17.90338581,88.12883563,34.81316396,86.22154042,3.487245417,1298.19,201725.61,2321.11,NA,production,OP
5400,4/1/2012,NO 15/9-F-14 H,24,218.9515575,103.7657581,184.3176025,18.88319581,100,34.633955,86.31650438,3.304453125,1301.05,202263.39,2337.51,NA,production,OP
5401,4/2/2012,NO 15/9-F-14 H,24,218.9894069,103.7482056,184.3570892,18.85467199,100,34.63231771,86.42508854,3.305626667,1309.04,202883.54,2352.09,NA,production,OP
5402,4/3/2012,NO 15/9-F-14 H,24,219.0517888,103.7397238,184.4550446,19.04386566,100,34.59674417,86.02034958,3.289920208,1305.86,201340.85,2336.55,NA,production,OP
5403,4/4/2012,NO 15/9-F-14 H,24,219.2088375,103.7296642,184.5874023,18.81843611,100,34.62143521,86.56297896,3.313689583,1301.89,199037.63,2355.08,NA,production,OP
5404,4/5/2012,NO 15/9-F-14 H,24,219.4658508,103.7156015,184.8832098,19.28342074,100,34.58264104,85.66130208,3.286170625,1299.73,199347.18,2378.33,NA,production,OP
5405,4/6/2012,NO 15/9-F-14 H,24,219.7228388,103.6964535,185.1170308,18.83614852,100,34.60580792,86.60244771,3.291897292,1294.63,198638.55,2380.01,NA,production,OP
5406,4/7/2012,NO 15/9-F-14 H,24,220.0414346,103.6732648,185.486266,18.79182231,100,34.55516854,86.6471825,3.213084167,1289.54,197622.39,2384.49,NA,production,OP
5407,4/8/2012,NO 15/9-F-14 H,24,220.4068233,103.6442508,185.9421108,19.34262905,100,34.4647125,85.69758708,3.157293542,1279.75,196898.62,2391.24,NA,production,OP
5408,4/9/2012,NO 15/9-F-14 H,24,220.7332875,103.6144063,186.2438865,19.06339703,100,34.48940104,86.16177479,3.186428333,1276.84,196019.07,2390.96,NA,production,OP
5409,4/10/2012,NO 15/9-F-14 H,24,220.9795035,103.5843258,186.4829992,18.98394785,100,34.49650438,86.22748938,3.16621375,1251.35,192483.76,2403.91,NA,production,OP
5410,4/11/2012,NO 15/9-F-14 H,24,221.3506206,103.5517604,186.8445917,18.28181086,100,34.50602896,86.96493479,3.168389583,1241.47,190706.81,2395.7,NA,production,OP
5411,4/12/2012,NO 15/9-F-14 H,24,221.5613392,103.5205763,187.0896183,18.20767963,100,34.47172083,86.90616375,3.1340425,1234.71,189845.28,2393.94,NA,production,OP
5412,4/13/2012,NO 15/9-F-14 H,24,221.681585,103.4940677,187.24593,18.34227626,100,34.435655,86.66009146,3.133594792,1214.18,186862.52,2420.62,NA,production,OP
5413,4/14/2012,NO 15/9-F-14 H,24,221.823495,103.4701967,187.3895527,18.24916757,100,34.43394229,86.66282813,3.133149375,1208.85,186045.53,2419.68,NA,production,OP
5414,4/15/2012,NO 15/9-F-14 H,24,222.1079871,103.4427723,187.7103271,18.33683129,100,34.39766,86.41182229,3.104656042,1200.95,185252.41,2421.24,NA,production,OP
5415,4/16/2012,NO 15/9-F-14 H,24,222.4230238,103.415265,188.0245696,18.13932754,100,34.39845417,86.43567813,3.097081458,1198.34,184550.39,2425.89,NA,production,OP
5416,4/17/2012,NO 15/9-F-14 H,24,222.6411304,103.390934,188.3613104,20.26676609,100,34.27982,83.59025292,2.974861458,1193.74,183868.89,2423.97,NA,production,OP
5417,4/18/2012,NO 15/9-F-14 H,24,222.8577806,103.3676194,188.5428131,18.90299282,100,34.3149675,85.36044729,2.989025208,1179.1,185333.38,2431.06,NA,production,OP
5418,4/19/2012,NO 15/9-F-14 H,24,222.9899038,103.3427256,188.7377727,18.92108798,100,34.25213104,85.17055771,2.910316667,1177.26,184910.91,2455.1,NA,production,OP
5419,4/20/2012,NO 15/9-F-14 H,24,223.1427852,103.3165681,188.9077535,19.38584729,100,34.23503167,84.532595,2.934479792,1175.13,184934.06,2432.8,NA,production,OP
5420,4/21/2012,NO 15/9-F-14 H,24,221.6227629,103.3126392,188.3599913,18.35558364,100,33.26277167,85.7402225,3.163843125,1191.85,186408.99,2472.62,NA,production,OP
5421,4/22/2012,NO 15/9-F-14 H,24,220.6759929,103.2984523,187.9954119,17.52606823,100,32.68058104,86.59638042,3.364099583,1192.68,186444.08,2449.19,NA,production,OP
5422,4/23/2012,NO 15/9-F-14 H,24,220.8783444,103.2772996,188.2079554,17.4227035,100,32.67038896,86.59653333,3.315688958,1185.21,185384.93,2457.57,NA,production,OP
5423,4/24/2012,NO 15/9-F-14 H,24,221.058541,103.2582215,188.3973777,17.06722135,100,32.66116333,86.85074958,3.298989375,1182.72,184934.79,2459.37,NA,production,OP
5424,4/25/2012,NO 15/9-F-14 H,24,221.074874,103.2359496,188.4324421,17.23666201,100,32.64243188,86.62289104,3.27373,1181.92,184670.15,2484.43,NA,production,OP
5425,4/26/2012,NO 15/9-F-14 H,24,221.0763783,103.2101479,188.4797202,17.30298101,100,32.59665813,86.48582792,3.25474125,1178.22,184594.05,2453.49,NA,production,OP
5426,4/27/2012,NO 15/9-F-14 H,24,221.3335223,103.189949,188.6872133,16.91159784,100,32.64630896,86.75395188,3.309128125,1170.75,183924.06,2461.74,NA,production,OP
5427,4/28/2012,NO 15/9-F-14 H,24,221.5703196,103.1739606,188.904835,16.82927461,100,32.66548458,86.71622813,3.312053333,1187.91,192213.76,2798.15,NA,production,OP
5428,4/29/2012,NO 15/9-F-14 H,24,221.7336694,103.1520798,189.093315,16.88141964,100,32.64035438,86.55804188,3.305978958,1030.3,163885.56,2416.39,NA,production,OP
5429,4/30/2012,NO 15/9-F-14 H,24,221.7698085,103.126576,189.1338583,16.42320407,97.91666667,32.63595021,86.51510915,3.288194894,1074.82,171924.29,2428.12,NA,production,OP
5430,5/1/2012,NO 15/9-F-14 H,24,222.0062667,103.1080631,189.3418269,16.50018655,100,32.66443979,86.70316875,3.337597083,1092.16,171038.29,2441.25,NA,production,OP
5431,5/2/2012,NO 15/9-F-14 H,24,222.3623375,103.0869671,189.6692573,16.07398788,100,32.69308021,86.85861583,3.339599792,1096.64,172412.12,2468.34,NA,production,OP
5432,5/3/2012,NO 15/9-F-14 H,24,222.4760831,103.0682535,189.79229,15.78754049,100,32.68379313,86.98484958,3.326425417,1116.23,174939.05,2607.86,NA,production,OP
5433,5/4/2012,NO 15/9-F-14 H,24,222.4493175,103.0390802,189.7939183,16.23277577,100,32.65539917,86.68927625,3.698787292,1123.24,175857.68,2599.27,NA,production,OP
5434,5/5/2012,NO 15/9-F-14 H,24,223.8978898,102.9844071,191.1966352,16.16306493,100,32.70125458,85.93462042,3.326906458,1126.07,177869.06,2599.03,NA,production,OP
5435,5/6/2012,NO 15/9-F-14 H,24,224.3160765,102.9545421,191.5883804,15.8272909,100,32.72769604,85.95422333,3.361386458,1129,176252.09,2592.81,NA,production,OP
5436,5/7/2012,NO 15/9-F-14 H,24,224.836336,102.9269944,192.0793254,15.33661059,100,32.75701063,86.013155,3.376301667,1179.46,184287.35,2702.55,NA,production,OP
5437,5/8/2012,NO 15/9-F-14 H,24,226.4018515,102.8550102,193.5746931,16.66443319,100,32.82715833,83.80160708,3.43989,1189.93,186150.65,2733.53,NA,production,OP
5438,5/9/2012,NO 15/9-F-14 H,24,226.4190027,102.8265952,193.5539496,13.82255757,100,32.86505313,86.17536271,3.466932917,1189.84,185580.61,2752.12,NA,production,OP
5439,5/10/2012,NO 15/9-F-14 H,24,226.6621231,102.8055754,193.7753448,14.04553255,100,32.88677833,85.88847542,3.483520208,1185.93,185502.85,2739.1,NA,production,OP
5440,5/11/2012,NO 15/9-F-14 H,24,226.6507723,102.7907696,193.7892429,14.326652,100,32.86152938,85.67929417,3.4773575,1184.22,185266.37,2699.35,NA,production,OP
5441,5/12/2012,NO 15/9-F-14 H,24,226.9286383,102.7687054,194.0282671,14.10410338,100,32.90037125,85.66349771,3.469617708,1166.43,182547.6,2669.79,NA,production,OP
5442,5/13/2012,NO 15/9-F-14 H,24,226.8136554,102.7553471,194.0383288,16.00415596,100,32.77532667,83.94509896,3.392571667,1166.5,182281.75,2665.14,NA,production,OP
5443,5/14/2012,NO 15/9-F-14 H,24,226.9725715,102.7381671,194.1699544,16.25632577,100,32.80261708,83.47634958,3.394373333,1166.23,182208.62,2655.3,NA,production,OP
5444,5/15/2012,NO 15/9-F-14 H,24,227.018776,102.7261627,194.1926806,13.54483325,100,32.82609542,85.96753021,3.427761667,1163.17,181791.29,2638.67,NA,production,OP
5445,5/16/2012,NO 15/9-F-14 H,24,227.0816835,102.7148567,194.2729596,14.07149294,100,32.80872396,85.51170833,3.406189167,1160.68,182065.95,2645.71,NA,production,OP
5446,5/17/2012,NO 15/9-F-14 H,24,227.0741835,102.7054048,194.2719779,13.81258801,100,32.80220563,85.72497979,3.409857083,1162.85,182065.95,2649.32,NA,production,OP
5447,5/18/2012,NO 15/9-F-14 H,24,227.1380325,102.6950577,194.3209825,13.26408486,100,32.81705,86.11519375,3.427335,1162.85,182168.7,2852.11,NA,production,OP
5448,5/19/2012,NO 15/9-F-14 H,24,226.990155,102.6810138,194.2157383,13.64926602,100,32.77441667,85.90709229,3.393698958,1164.67,182519.51,3030.3,NA,production,OP
5449,5/20/2012,NO 15/9-F-14 H,24,226.8160685,102.6642946,194.067869,13.65410705,100,32.74819958,86.03723854,3.392645625,1141.37,178759.48,2658.85,NA,production,OP
5450,5/21/2012,NO 15/9-F-14 H,24,226.9965858,102.6464646,194.2528415,13.10381462,100,32.74374438,86.33227021,3.384414583,1141.93,178180.9,2719.57,NA,production,OP
5451,5/22/2012,NO 15/9-F-14 H,21.08334,236.5037058,102.5182532,198.5419577,16.43224686,70.91305042,37.96174816,83.49474382,6.916338305,868.7,141286.31,2407.19,NA,production,OP
5452,5/23/2012,NO 15/9-F-14 H,24,227.66552,102.6169885,194.8431631,13.96673697,99.81433188,32.82235688,85.05578042,3.293231042,1059.44,167945.48,2704.32,NA,production,OP
5453,5/24/2012,NO 15/9-F-14 H,24,227.9967154,102.6079713,195.1087963,13.4299594,100,32.88791917,85.23837042,3.238692292,1087.94,172529.89,2668.21,NA,production,OP
5454,5/25/2012,NO 15/9-F-14 H,24,228.6368183,102.5714102,195.2363096,11.75252537,100,33.40050875,86.1145625,3.084509375,1095.56,172033.25,2624.72,NA,production,OP
5455,5/26/2012,NO 15/9-F-14 H,24,228.2301779,102.5563154,194.9890904,11.52422112,100,33.2410875,86.74516042,3.205301042,1105.91,173349.88,2706.47,NA,production,OP
5456,5/27/2012,NO 15/9-F-14 H,24,227.5015427,102.5605523,194.7944552,11.94330943,100,32.7070875,86.98257896,3.325218542,1116.86,174678.26,2729.33,NA,production,OP
5457,5/28/2012,NO 15/9-F-14 H,24,227.6174873,102.551094,194.9011277,12.19000045,100,32.71635958,86.76863833,3.33117375,1126.57,175582.73,2733.19,NA,production,OP
5458,5/29/2012,NO 15/9-F-14 H,24,227.5901677,102.5364738,194.8805152,12.77238468,100,32.7096525,86.39036188,3.323358958,1131.35,176146.54,2724.11,NA,production,OP
5459,5/30/2012,NO 15/9-F-14 H,24,227.4975096,102.5199146,194.7979156,12.93611722,100,32.69959396,86.39646208,3.32824,1124.79,176022.5,2726.49,NA,production,OP
5460,5/31/2012,NO 15/9-F-14 H,24,227.6072933,102.5102504,194.9126423,12.70326307,100,32.69465104,86.52457229,3.320391875,1125.44,176067.22,2733.31,NA,production,OP
5461,6/1/2012,NO 15/9-F-14 H,24,227.6683779,102.4991946,194.9888644,13.1904734,100,32.67951354,86.09737688,3.291987917,1124.75,176408.1,2740.54,NA,production,OP
5462,6/2/2012,NO 15/9-F-14 H,24,227.5038888,102.4812981,194.8597846,13.36359666,100,32.64410417,86.13668125,3.275293542,1122.99,176394.28,2723.09,NA,production,OP
5463,6/3/2012,NO 15/9-F-14 H,24,227.5787681,102.4716996,194.9400079,13.27029002,100,32.63876021,86.18808167,3.268915833,1117.51,175581.93,2725.8,NA,production,OP
5464,6/4/2012,NO 15/9-F-14 H,24,227.6941517,102.4652635,195.0612031,13.30790283,100,32.63294854,86.0844625,3.264535833,1115.89,175567.38,2734.25,NA,production,OP
5465,6/5/2012,NO 15/9-F-14 H,24,228.0782977,102.4548867,195.250056,12.66146435,100,32.82824167,86.36566438,3.242772708,1111.91,174756.44,2743.99,NA,production,OP
5466,6/6/2012,NO 15/9-F-14 H,24,227.7613704,102.4447356,195.150055,13.54261664,100,32.61131542,85.88840729,3.244781458,1117.1,175553.86,2745.06,NA,production,OP
5467,6/7/2012,NO 15/9-F-14 H,24,227.6772569,102.4288921,195.1261554,13.97459127,100,32.55110146,85.53820729,3.189647917,1101.77,172735.06,2666.07,NA,production,OP
5468,6/8/2012,NO 15/9-F-14 H,24,227.8104233,102.4217535,195.2794504,14.6191357,100,32.53097292,84.60216604,3.157352083,1097.85,172165.67,2670.29,NA,production,OP
5469,6/9/2012,NO 15/9-F-14 H,24,227.9644446,102.4150146,195.3421629,13.25883151,100,32.62228167,86.13288396,3.244592917,1097.36,172667.68,2678.65,NA,production,OP
5470,6/10/2012,NO 15/9-F-14 H,24,228.0561158,102.4068398,195.4082775,12.63888386,100,32.64783833,86.67647479,3.259164792,1102.01,172657.85,2706.74,NA,production,OP
5471,6/11/2012,NO 15/9-F-14 H,24,228.3037994,102.385226,195.4620656,12.57021305,100,32.84173375,86.56214833,3.176296458,1086.48,170859.44,2696.1,NA,production,OP
5472,6/12/2012,NO 15/9-F-14 H,24,227.9912285,102.3801646,195.4080402,13.11771772,100,32.58318833,86.39072292,3.205074167,1095.9,172278.01,2707.1,NA,production,OP
5473,6/13/2012,NO 15/9-F-14 H,23.16667,231.2793087,102.3361432,196.8709119,13.67065648,100,34.40839674,85.58869189,4.993425819,935.42,149159.79,2447.88,NA,production,OP
5474,6/14/2012,NO 15/9-F-14 H,24,228.2763077,102.3704327,195.6434054,13.05977327,100,32.63290229,86.35216938,3.257174792,1055.05,165692.63,2696.75,NA,production,OP
5475,6/15/2012,NO 15/9-F-14 H,24,228.3683394,102.3643615,195.7317271,13.08773268,100,32.63661229,86.31660583,3.274346875,1068.47,167934.29,2717.16,NA,production,OP
5476,6/16/2012,NO 15/9-F-14 H,24,228.2339673,102.3432908,195.6259652,13.29541377,100,32.60800208,86.31149708,3.22675125,1077.27,169539.49,2710.55,NA,production,OP
5477,6/17/2012,NO 15/9-F-14 H,24,228.1895121,102.327321,195.5998356,13.14588415,100,32.58967646,86.60615354,3.217781042,1081.03,169387.32,2695.54,NA,production,OP
5478,6/18/2012,NO 15/9-F-14 H,24,228.2614556,102.323875,195.6910917,13.24536122,100,32.57036396,86.46230583,3.21376125,1079.28,169100.62,2704.61,NA,production,OP
5479,6/19/2012,NO 15/9-F-14 H,24,228.4969894,102.3185875,195.9537563,13.24274755,100,32.54323313,86.21004229,3.186480417,1081.43,169659.39,2711.83,NA,production,OP
5480,6/20/2012,NO 15/9-F-14 H,16,254.1542108,101.9958404,203.9240998,12.10113455,58.87110958,50.23011104,73.49456292,8.832607292,633.92,100150.56,1945.82,NA,production,OP
5481,6/21/2012,NO 15/9-F-14 H,24,229.6720417,102.2774565,196.8053592,12.68435801,99.93650229,32.8666825,86.17711833,3.274252083,946.09,149789.31,2848.81,NA,production,OP
5482,6/22/2012,NO 15/9-F-14 H,24,229.7094552,102.274596,196.9237669,13.13357396,100,32.78568833,85.16700438,3.171074583,991.71,155826.83,2681.11,NA,production,OP
5483,6/23/2012,NO 15/9-F-14 H,24,229.432686,102.2571244,196.8718615,13.52781071,100,32.56082458,85.16522438,3.190091042,1011.5,159373.62,2679.36,NA,production,OP
5484,6/24/2012,NO 15/9-F-14 H,24,229.4634967,102.2365323,196.9087163,13.4094434,100,32.55478042,85.55820042,3.178312083,1019.08,160337.44,2643.49,NA,production,OP
5485,6/25/2012,NO 15/9-F-14 H,24,229.2155935,102.2283796,196.6734356,13.19818574,100,32.54215792,86.49694333,3.227585625,1023.48,161151.8,2573.05,NA,production,OP
5486,6/26/2012,NO 15/9-F-14 H,24,229.1737317,102.223439,196.6281175,13.32070108,100,32.54561417,86.48275083,3.237182708,1023.48,161526.51,2637.21,NA,production,OP
5487,6/27/2012,NO 15/9-F-14 H,24,229.3784858,102.2158979,196.7535727,13.19353707,100,32.62491313,86.55439167,3.254728958,1080.53,170336.11,2642.7,NA,production,OP
5488,6/28/2012,NO 15/9-F-14 H,24,229.5258771,102.2095015,196.9370683,13.56811966,100,32.58880875,85.74976688,3.215708333,1085.6,170651.45,2649.72,NA,production,OP
5489,6/29/2012,NO 15/9-F-14 H,24,229.7069244,102.2025698,197.1670927,13.79729297,100,32.53983167,84.48441396,3.135989375,1090.18,171276.32,2819.53,NA,production,OP
5490,6/30/2012,NO 15/9-F-14 H,24,229.8229065,102.1951954,197.3049373,13.69081202,100,32.51796917,84.55179875,3.137612292,1090.51,171892.1,2841.4,NA,production,OP
5491,7/1/2012,NO 15/9-F-14 H,24,229.7708702,102.1813829,197.2310296,13.71907734,100,32.53984063,85.14871021,3.163495625,1099.01,172098.71,2624.54,NA,production,OP
5492,7/2/2012,NO 15/9-F-14 H,24,229.6281323,102.1720404,197.1067738,13.44695053,100,32.52135854,86.44070479,3.241234583,1081.79,169592.57,2846.53,NA,production,OP
5493,7/3/2012,NO 15/9-F-14 H,24,229.8824535,102.1655431,197.3171073,13.57705229,100,32.56534625,85.72483708,3.1980775,1080.99,169387.37,2764.58,NA,production,OP
5494,7/4/2012,NO 15/9-F-14 H,24,230.023856,102.1596577,197.4951704,13.81551197,100,32.52868563,84.53839875,3.163974583,1080.38,169834.63,2772.21,NA,production,OP
5495,7/5/2012,NO 15/9-F-14 H,24,230.125451,102.1499546,197.5514794,13.80540746,100,32.57397167,84.33886208,3.14699,1080.86,170605.47,2774.14,NA,production,OP
5496,7/6/2012,NO 15/9-F-14 H,24,229.7889475,102.141914,197.2097625,13.36975405,100,32.579185,86.74571563,3.214415833,1080.38,170708.45,2747.11,NA,production,OP
5497,7/7/2012,NO 15/9-F-14 H,24,229.6130848,102.1321465,197.0533625,13.55894781,100,32.55972229,86.76561313,3.183305417,1083.62,170635.03,2726.8,NA,production,OP
5498,7/8/2012,NO 15/9-F-14 H,24,229.5758879,102.1214583,197.0706748,13.77198622,100,32.50521313,86.50496042,3.138724583,1081.46,170148.34,2716.99,NA,production,OP
5499,7/9/2012,NO 15/9-F-14 H,24,229.709039,102.1161979,197.1739517,13.67007816,100,32.53508729,86.62994625,3.155594375,1056.84,166572.47,2674.47,NA,production,OP
5500,7/10/2012,NO 15/9-F-14 H,24,229.8519894,102.1133406,197.3145571,13.61518476,100,32.53743229,86.55243375,3.15732875,1053.77,166024.9,2679.82,NA,production,OP
5501,7/11/2012,NO 15/9-F-14 H,24,229.9175167,102.1071727,197.3803869,13.63369131,100,32.53712979,86.56078667,3.164323125,1053.63,166312.12,2699.87,NA,production,OP
5502,7/12/2012,NO 15/9-F-14 H,24,229.8476273,102.0954067,197.3275279,13.7732272,100,32.52009938,86.58489708,3.1445475,1056.68,166920.1,2685,NA,production,OP
5503,7/13/2012,NO 15/9-F-14 H,24,229.8002629,102.0832223,197.2993688,13.9198774,100,32.50089417,86.57054479,3.125456042,1060.81,167338.2,2667.04,NA,production,OP
5504,7/14/2012,NO 15/9-F-14 H,24,229.8989542,102.0755117,197.37727,13.97728545,100,32.52168417,86.54118646,3.144702917,1059.33,166374.49,2680.85,NA,production,OP
5505,7/15/2012,NO 15/9-F-14 H,24,230.0909263,102.069995,197.601671,14.15440394,100,32.48925521,85.66169396,3.126403333,1059.12,165819.47,2690.48,NA,production,OP
5506,7/16/2012,NO 15/9-F-14 H,24,230.2563906,102.0646506,197.7339798,13.93226127,100,32.52241083,86.17876208,3.151393125,1059.44,165790.46,2694,NA,production,OP
5507,7/17/2012,NO 15/9-F-14 H,24,230.3640898,102.0542033,197.8584269,14.09585154,100,32.50566292,85.64683313,3.146356875,1060.07,166065.91,2690.67,NA,production,OP
5508,7/18/2012,NO 15/9-F-14 H,24,230.3072344,102.0442442,197.7968483,14.1700801,100,32.51038604,85.85955333,3.133255625,1059.38,166864.32,2687.08,NA,production,OP
5509,7/19/2012,NO 15/9-F-14 H,24,229.9670151,101.9079626,197.4854923,15.14478533,97.91666667,32.48152277,86.19582787,3.109905319,1060.1,167131.62,2680.27,NA,production,OP
5510,7/20/2012,NO 15/9-F-14 H,24,230.1933896,102.0258948,197.7202006,14.23292332,100,32.47318896,86.43577813,3.111622917,1058.66,166622.86,2695.5,NA,production,OP
5511,7/21/2012,NO 15/9-F-14 H,24,230.2864373,102.0214679,197.8211621,14.23923657,100,32.46527521,86.26277792,3.10523625,1058.52,165281.74,2691.62,NA,production,OP
5512,7/22/2012,NO 15/9-F-14 H,24,230.4673596,102.0173148,198.0772363,9.209514375,100,32.39012333,84.26055208,3.03975375,1057.06,165624.5,2701.03,NA,production,OP
5513,7/23/2012,NO 15/9-F-14 H,24,230.55513,102.0084279,198.1515013,14.64072583,100,32.40362875,84.03004083,3.047522292,1059.17,165953.17,2702.69,NA,production,OP
5514,7/24/2012,NO 15/9-F-14 H,24,230.4990371,101.9957044,198.084324,14.76660458,100,32.41471313,86.04261521,3.067449167,1059.56,165978.81,2716.64,NA,production,OP
5515,7/25/2012,NO 15/9-F-14 H,24,230.3942227,101.9856904,197.9260296,14.85763729,100,32.46819313,86.62676333,3.112442083,1056.78,165679.88,2714.8,NA,production,OP
5516,7/26/2012,NO 15/9-F-14 H,24,230.2747569,101.9772344,197.817676,14.85123688,100,32.45708083,86.67281125,3.106508542,1056.14,165248.04,2708.04,NA,production,OP
5517,7/27/2012,NO 15/9-F-14 H,24,230.1844573,101.968076,197.820095,14.60695708,100,32.36436229,85.2021725,3.014278958,1052.55,165339.76,2693.4,NA,production,OP
5518,7/28/2012,NO 15/9-F-14 H,24,230.2689819,101.9633594,197.9049169,14.68120729,100,32.364065,85.40646938,2.994970625,1049.12,165199.99,2670.87,NA,production,OP
5519,7/29/2012,NO 15/9-F-14 H,24,230.2689248,101.972399,197.8766708,14.7016325,100,32.39225396,85.32688771,3.031134583,1052.96,166101.25,2680.92,NA,production,OP
5520,7/30/2012,NO 15/9-F-14 H,24,230.4538006,101.9766483,197.966365,14.81595063,100,32.48743563,86.11235313,3.115137083,1043.58,164565.48,2743.55,NA,production,OP
5521,7/31/2012,NO 15/9-F-14 H,24,230.1754017,101.9722677,197.6078363,14.92136688,100,32.56756542,86.87491917,3.174453125,1048.94,165442.37,2748.05,NA,production,OP
5522,8/1/2012,NO 15/9-F-14 H,24,230.3527827,101.9557558,197.9050898,14.66425896,100,32.44769292,85.32969458,3.090973125,1045.63,161893.61,2751.15,NA,production,OP
5523,8/2/2012,NO 15/9-F-14 H,24,230.2454075,101.9434294,197.8268096,14.60308688,100,32.41859792,85.55748125,3.055488333,1043.62,163625.93,2744.62,NA,production,OP
5524,8/3/2012,NO 15/9-F-14 H,24,230.1678221,101.9317552,197.7777377,14.68717104,100,32.39008438,86.17396292,3.044248125,1042.26,163484.53,2726.49,NA,production,OP
5525,8/4/2012,NO 15/9-F-14 H,24,230.5099908,101.9299469,198.0342704,14.83388604,100,32.47572042,86.87354979,3.101273958,1035.79,164001.71,2718.41,NA,production,OP
5526,8/5/2012,NO 15/9-F-14 H,24,230.8553517,101.9355198,198.3588344,14.84170229,100,32.49651729,86.81810979,3.115676458,1030.97,164001.71,2741.78,NA,production,OP
5527,8/6/2012,NO 15/9-F-14 H,24,230.8414925,101.9413054,198.2920279,14.91272063,100,32.54946458,86.86932292,3.158681042,1038.32,163614.28,2788.23,NA,production,OP
5528,8/7/2012,NO 15/9-F-14 H,24,230.8411381,101.9291088,198.3044598,14.80029417,100,32.53667833,86.85450521,3.15100875,1041.04,163534.7,2802.18,NA,production,OP
5529,8/8/2012,NO 15/9-F-14 H,24,230.7536167,101.917554,198.2529579,14.73745333,100,32.50065875,86.67379188,3.132477292,1041.04,168966.68,2800.36,NA,production,OP
5530,8/9/2012,NO 15/9-F-14 H,24,230.6622379,101.90652,198.2023567,14.77013354,100,32.45988125,86.67827167,3.104068333,1036.49,162599.99,2792.59,NA,production,OP
5531,8/10/2012,NO 15/9-F-14 H,24,230.4058583,101.8989665,198.080521,14.74993542,100,32.32533729,86.69913,3.101123958,1042.49,163591.18,2806.2,NA,production,OP
5532,8/11/2012,NO 15/9-F-14 H,24,230.2932646,101.895235,198.0822798,14.81631208,100,32.21098479,86.67787438,3.108480417,1047.3,166423.31,2804.14,NA,production,OP
5533,8/12/2012,NO 15/9-F-14 H,24,230.8305531,101.8942581,198.486769,14.71910854,99.99898813,32.34378417,85.61153938,3.058635625,1042.36,164741.77,2840.36,NA,production,OP
5534,8/13/2012,NO 15/9-F-14 H,0.625,252.892348,101.88657,206.739802,14.81258,7.777673333,46.152546,83.714672,17.2037,202.53,3754.12,-59.19,NA,production,OP
5535,9/30/2012,NO 15/9-F-14 H,24,215.3328427,102.4315213,179.8556969,24.17455521,99.98930708,35.47714583,81.05694667,4.405487708,1238.4,189926.92,2362.74,NA,production,OP
5536,10/1/2012,NO 15/9-F-14 H,24,217.5271123,102.4831556,183.5508706,21.17305104,100,33.97624167,82.68019333,4.281246875,1200.19,183977.42,2587.12,NA,production,OP
5537,10/2/2012,NO 15/9-F-14 H,24,216.9406277,102.4394777,182.6811765,20.25915125,100,34.25945125,82.55463542,4.421768542,1409.91,213712.85,2378.38,NA,production,OP
5538,10/3/2012,NO 15/9-F-14 H,24,217.8321731,102.369646,183.9208044,20.67574125,100,33.91136875,82.98374063,4.379205625,1405.2,211887.25,2444.91,NA,production,OP
5539,10/4/2012,NO 15/9-F-14 H,24,217.5613631,102.4019858,183.506139,21.17553063,100,34.05522417,84.55686542,4.509411667,1458.2,218131.42,2451.03,NA,production,OP
5540,10/5/2012,NO 15/9-F-14 H,24,217.514011,102.4340265,183.4330454,21.46331354,100,34.08096563,84.71322208,4.531540417,1604.2,240499.46,2466.56,NA,production,OP
5541,10/6/2012,NO 15/9-F-14 H,24,218.2001431,102.4398906,184.1567973,21.64842,100,34.04334583,84.79067771,4.514673125,1599.06,241134.62,2475.57,NA,production,OP
5542,10/7/2012,NO 15/9-F-14 H,24,218.8044983,102.4394535,184.8640208,21.65384875,100,33.9404775,84.61838875,4.428572708,1584.57,240174.1,2484.21,NA,production,OP
5543,10/8/2012,NO 15/9-F-14 H,24,219.2141746,102.4340802,185.3330715,21.68514521,100,33.88110313,84.64834521,4.389119167,1577.9,238842.76,2478.45,NA,production,OP
