DATEPRD,WELL_BORE_CODE,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,WI1,WI2
3/31/2009,NO 15/9-F-12 H,24,253.8724898,106.4775194,179.5922065,7.990839583,56.99216354,74.28028333,77.54336125,41.30588875,4922,4520.20,3819.70
4/1/2009,NO 15/9-F-12 H,24,250.4374373,106.5357708,180.4401877,11.05623167,60.94873604,69.99724958,81.06803958,36.90493792,5287.84,4140.00,4708.30
4/2/2009,NO 15/9-F-12 H,24,249.588329,106.5459294,179.7521433,11.70052896,60.98590854,69.83618563,80.52972646,36.75644563,5144.72,4105.25,4567.45
4/3/2009,NO 15/9-F-12 H,24,250.8447642,106.5125785,178.1126913,11.83091104,57.46293792,72.73207292,80.01367104,39.880145,4733.54,4136.45,4476.95
4/4/2009,NO 15/9-F-12 H,24,251.414684,106.4840765,177.241015,11.84678458,55.71182583,74.17366896,79.86824688,41.46000313,4497.69,4324.20,4716.80
4/5/2009,NO 15/9-F-12 H,24,250.8416373,106.47755,177.1765233,11.76950229,55.80896854,73.66511396,78.94757896,40.93976125,4536,3789.10,4045.60
4/6/2009,NO 15/9-F-12 H,24,245.2773485,106.5482204,179.8376883,11.90615354,65.20475938,65.43966021,80.06147708,32.23023333,5544.62,785.90,2035.90
4/7/2009,NO 15/9-F-12 H,24,242.5810604,106.5692135,179.6726744,11.69658417,68.01264604,62.90838604,79.32232208,29.61714813,5677.96,0.00,0.00
4/8/2009,NO 15/9-F-12 H,24,243.595114,106.5307238,177.3544675,11.48368938,62.47673063,66.24064646,79.35734333,33.23836813,5143.67,6091.00,1815.00
4/9/2009,NO 15/9-F-12 H,24,243.2604358,106.511791,176.6946588,11.39511417,61.47574813,66.56577708,80.11252188,33.62472542,5237.66,3207.00,2981.00
4/10/2009,NO 15/9-F-12 H,24,239.1657292,106.554701,177.9470169,11.27148542,68.52675333,61.21871229,79.51405521,28.02069479,5605.38,203.14,264.65
4/11/2009,NO 15/9-F-12 H,24,237.076551,106.5612742,177.4574181,11.16062646,70.54195958,59.61913292,80.17753938,26.39569333,5595.21,1475.82,1148.76
4/12/2009,NO 15/9-F-12 H,24,235.7029431,106.5561321,176.4975671,11.08060146,69.86611833,59.20537604,80.63156125,26.05955167,5377.85,2426.00,2659.00
4/13/2009,NO 15/9-F-12 H,24,235.7389956,106.532006,174.934104,10.93958729,65.97468813,60.80489167,80.67973208,27.81301229,4985.07,4582.00,4553.00
4/14/2009,NO 15/9-F-12 H,24,234.7463242,106.5337842,174.3546667,10.78856083,66.21553438,60.3916575,80.407845,27.42402979,4997.55,3704.60,3646.50
4/15/2009,NO 15/9-F-12 H,24,232.9787096,106.5465617,174.4493798,10.66191563,69.27776563,58.52932979,80.42946292,25.09978104,5316.56,704.90,699.50
4/16/2009,NO 15/9-F-12 H,24,233.3048148,106.5236467,173.0220119,10.55999875,65.1395575,60.28280292,80.29689167,27.27959,5112.74,3204.00,3204.10
4/17/2009,NO 15/9-F-12 H,24,233.171904,106.5055904,172.2519425,10.40053667,63.18432938,60.91996146,80.40101563,28.16598167,4838.54,4560.00,4560.00
4/18/2009,NO 15/9-F-12 H,24,230.5053742,106.5279827,172.9302542,10.29647083,68.56317917,57.57512,80.57225271,24.64623417,5271.47,2300.00,2450.00
4/19/2009,NO 15/9-F-12 H,24,226.60932,106.5658808,174.0813469,10.25916625,80.99090938,52.52797313,80.32271854,19.34539354,5613.54,1237.00,1238.00
4/20/2009,NO 15/9-F-12 H,24,228.9865796,106.5259015,171.4665621,10.30766354,67.52921688,57.5200175,80.29290188,24.71817021,4906.23,4200.00,4350.70
4/21/2009,NO 15/9-F-12 H,24,228.7410177,106.5080654,170.3102952,14.14442167,65.61035188,58.4307225,78.87940396,25.71400938,4845.36,4179.00,4405.00
4/22/2009,NO 15/9-F-12 H,23.16667,235.1916948,106.423972,169.4118543,16.54114479,54.94723083,65.77984055,77.29919753,33.72711737,4018.17,3219.00,3261.00
4/23/2009,NO 15/9-F-12 H,24,228.1115977,106.4895115,169.5863325,17.37147458,64.50499042,58.52526521,78.68659104,25.87698792,4752.83,4199.00,4269.00
4/24/2009,NO 15/9-F-12 H,24,226.9841302,106.4908363,169.2910702,17.26049458,65.470995,57.69306,78.64387583,25.03457042,4789.55,4158.00,4459.00
4/25/2009,NO 15/9-F-12 H,24,225.8580819,106.494035,169.2399179,17.23691604,66.64976188,56.61816396,78.83570875,23.93938875,4813.6,4188.00,4454.00
4/26/2009,NO 15/9-F-12 H,24,224.6972965,106.4963438,168.9847338,17.15129,68.00775854,55.71256271,78.94837458,22.99500521,4855.76,4249.00,4411.00
4/27/2009,NO 15/9-F-12 H,24,223.766604,106.4982817,168.84817,17.02695604,69.10176688,54.91843396,78.94960917,22.18592646,4871.19,5257.00,5267.00
4/28/2009,NO 15/9-F-12 H,24,223.4716298,106.5010326,168.8195496,17.09417064,67.67507125,54.65208021,79.74256383,21.92166574,4882.81,6012.00,6018.00
4/29/2009,NO 15/9-F-12 H,24,223.2852915,106.5053933,168.6601383,17.01060479,69.12411083,54.62515313,79.38156771,21.91594375,4842.11,6377.60,6307.70
4/30/2009,NO 15/9-F-12 H,24,223.2602379,106.5115377,168.5975591,16.96427766,67.71542708,54.66267872,79.32394489,21.9757066,4860.46,7020.20,7030.30
5/1/2009,NO 15/9-F-12 H,24,223.3484854,106.5193283,168.546395,16.89261042,69.16733958,54.80209042,78.78897625,22.11594125,4860.67,6883.80,7004.90
5/2/2009,NO 15/9-F-12 H,24,223.7112108,106.5227527,168.6483631,16.97818917,68.26885833,55.06284771,78.82510417,22.37282708,4814.28,6903.30,6995.40
5/3/2009,NO 15/9-F-12 H,24,223.8258563,106.5280583,168.7823606,17.01691583,68.19273604,55.04349563,79.59609271,22.3527575,4812.61,6952.20,6921.90
5/4/2009,NO 15/9-F-12 H,2.475,230.2920635,106.5259913,168.3151234,17.03412832,46.84542167,61.97694011,79.26105563,29.69850952,438.93,1730.50,1611.40
5/6/2009,NO 15/9-F-12 H,20.85833,232.6807149,106.3756884,169.479948,11.72589812,55.1261281,63.20076688,70.23138812,31.73592091,3551.6,6266.70,6361.70
5/7/2009,NO 15/9-F-12 H,23.83333,229.4480564,106.5080948,168.7279109,16.0772349,61.36592,60.72014553,75.29922512,28.17279697,4446.68,6801.18,6640.04
5/8/2009,NO 15/9-F-12 H,24,226.7605698,106.5414088,169.2373608,16.94466917,65.69139292,57.52320896,76.87777542,24.84250479,4815.42,7911.06,8009.94
5/9/2009,NO 15/9-F-12 H,24,226.2717415,106.5560806,169.6875248,17.26486542,67.30705292,56.58421667,77.67205875,23.84374,4805.75,7913.00,7958.00
5/10/2009,NO 15/9-F-12 H,24,226.442805,106.5700552,170.3815108,17.51551167,67.7230025,56.06129417,80.1686,23.2998425,4892.7,7941.35,7912.87
5/11/2009,NO 15/9-F-12 H,24,227.9534796,106.5631604,170.0341804,17.64396729,64.74121396,57.91929917,80.26692313,25.24393104,4810.91,7911.96,7937.96
5/12/2009,NO 15/9-F-12 H,24,228.7385046,106.5627031,170.0565817,17.77366188,63.69264313,58.68192292,80.47207896,26.0498125,4771.11,8032.70,8288.20
5/13/2009,NO 15/9-F-12 H,24,230.26194,106.5569573,170.6656523,18.01995042,62.41749208,59.59628771,80.57618,26.99508792,4684.63,8217.00,8231.00
5/14/2009,NO 15/9-F-12 H,24,230.6923167,106.5596581,170.9245044,18.08222667,62.8373525,59.76781229,80.2317625,27.12847917,4712.31,8404.08,8454.31
5/15/2009,NO 15/9-F-12 H,24,231.12752,106.5686263,170.939846,17.87926229,62.83598208,60.18767396,78.48730938,27.54846146,4733.92,8435.50,8366.84
5/16/2009,NO 15/9-F-12 H,24,231.6085342,106.5761671,171.0956123,17.81722375,62.84241042,60.51292188,77.415755,27.86086688,4741.22,8424.98,8405.18
5/17/2009,NO 15/9-F-12 H,24,232.0961835,106.5821758,171.3569231,17.78375771,62.86171292,60.73926042,78.10475917,28.07024479,4745.17,8439.55,8382.61
5/18/2009,NO 15/9-F-12 H,24,232.5789823,106.5877606,171.6757235,17.88211583,62.89483458,60.90325875,79.69834,28.218465,5227.04,8391.88,8436.97
5/19/2009,NO 15/9-F-12 H,24,233.0253908,106.5928581,171.8482598,17.96802625,62.90770125,61.17713104,79.73181021,28.48421813,5013.35,8110.00,8032.00
5/20/2009,NO 15/9-F-12 H,24,233.545545,106.5967663,172.1171885,18.08868625,62.72836729,61.42835646,80.2598825,28.72982667,5010.5,8449.00,8512.00
5/21/2009,NO 15/9-F-12 H,24,234.077094,106.6018371,172.4811381,18.19577,62.64840958,61.59595583,80.62596146,28.86149854,5030.59,8437.00,8517.00
5/22/2009,NO 15/9-F-12 H,24,234.6712713,106.6059502,173.0014846,18.29088021,62.39298292,61.66978667,81.26243896,28.91611792,5037.15,8258.00,8711.00
5/23/2009,NO 15/9-F-12 H,24,237.0067977,106.5885013,172.3546008,18.33251667,58.77507563,64.65219688,80.81773646,32.08155167,4796.2,8370.00,8597.00
5/24/2009,NO 15/9-F-12 H,24,237.883874,106.5837792,172.4074242,18.27846333,58.23547292,65.47644979,80.21752271,32.91714896,4763.66,8450.00,8539.00
5/25/2009,NO 15/9-F-12 H,24,237.7628998,106.5962863,172.8767502,18.31317813,59.55903708,64.88614958,80.17953417,32.23141563,4851.33,8393.00,8592.00
5/26/2009,NO 15/9-F-12 H,24,237.806246,106.5280908,173.3631463,18.42219896,60.24001813,64.44309979,80.93446792,31.71037521,4911.6,8428.50,8569.50
5/27/2009,NO 15/9-F-12 H,24,238.4971869,106.6114227,173.8433515,18.32152396,60.35382104,64.65383542,79.72612979,31.89493271,4925.85,8497.00,8520.00
5/28/2009,NO 15/9-F-12 H,24,238.9797338,106.6151277,174.4119283,18.42335833,60.59892354,64.56780542,81.26430479,31.80791438,4940.31,8468.00,8575.00
5/29/2009,NO 15/9-F-12 H,24,238.0279517,106.6358258,175.2586556,18.54038083,63.94533542,62.76929604,81.19730542,29.83057083,5096.84,6837.00,6975.00
5/30/2009,NO 15/9-F-12 H,24,236.2071952,106.6593833,176.2763227,18.55240021,67.88406208,59.9308725,81.4552,26.89584646,5406.74,5917.00,6078.00
5/31/2009,NO 15/9-F-12 H,24,235.9401081,106.6538015,176.224021,18.58457375,67.89739354,59.71608708,81.82261729,26.67664104,5389.94,6009.46,5836.00
6/1/2009,NO 15/9-F-12 H,24,235.1506154,106.6536608,176.5442883,18.517795,69.23056604,58.60632708,82.07610292,25.50555896,5469.32,6003.00,6102.00
6/2/2009,NO 15/9-F-12 H,24,234.7558544,106.6590994,176.589091,18.37362646,69.95210354,58.16676333,81.73785167,25.05299271,5497.96,6456.00,6432.00
6/3/2009,NO 15/9-F-12 H,24,234.1943544,106.654536,176.3703269,18.16174021,70.393825,57.8240275,81.31047792,24.70883542,5888.69,4642.25,4589.36
6/4/2009,NO 15/9-F-12 H,24,233.1512675,106.6496519,176.087659,17.97894333,71.28654125,57.06360854,81.15681771,23.94293167,5509.13,3867.00,4367.00
6/5/2009,NO 15/9-F-12 H,24,232.04154,106.6431356,175.6763877,17.87839146,72.12178375,56.36515229,81.27827146,23.24368813,5521.14,3876.00,4307.00
6/6/2009,NO 15/9-F-12 H,21.98333,239.607731,106.5448156,174.3552284,16.00355266,57.45766565,65.25250254,75.96143394,33.70215453,3891.66,2859.60,3264.90
6/7/2009,NO 15/9-F-12 H,24,232.7633975,106.5975344,174.7230146,17.0743475,68.92041042,58.04038292,80.50164021,25.38798792,5264.7,3800.00,4400.00
6/8/2009,NO 15/9-F-12 H,24,230.0815898,106.6217894,174.2476931,17.85699708,71.39343333,55.83389667,81.20246396,23.13060813,5422.42,3802.00,4312.00
6/9/2009,NO 15/9-F-12 H,24,229.3085867,106.6139567,173.7358365,17.74422563,71.12014229,55.57275021,81.23264833,22.87544563,5357.49,3744.40,3937.20
6/10/2009,NO 15/9-F-12 H,24,228.3583056,106.6082944,173.3604129,17.54365813,71.38610875,54.99789271,81.27026271,22.32957896,5346.85,3993.50,3817.60
6/11/2009,NO 15/9-F-12 H,22.83333,232.4276956,106.5551202,172.3600295,16.47959437,62.36388447,60.0676661,77.65294049,27.77383423,4218.09,3429.20,3324.60
6/12/2009,NO 15/9-F-12 H,24,227.5507742,106.587209,172.6328592,16.81313188,70.81818208,54.917915,80.63843104,22.32406708,4995.2,3780.80,4043.00
6/13/2009,NO 15/9-F-12 H,22.5,231.0458741,106.5380327,171.488352,16.19388232,61.91540043,59.55752204,78.75840396,27.29668562,4132.22,3319.00,3446.90
6/14/2009,NO 15/9-F-12 H,24,228.4279846,106.5585308,170.8775208,17.14412854,65.35384083,57.55046375,80.92032021,25.16753063,4668.7,2593.70,1399.80
6/15/2009,NO 15/9-F-12 H,24,225.0993454,106.5719806,171.6208675,16.91624021,73.61628563,53.47847792,80.90895917,20.6877325,4994.99,2937.40,2759.60
6/16/2009,NO 15/9-F-12 H,24,221.7398604,106.603206,172.4907023,16.81727958,85.3303,49.24915813,80.86954042,16.28090771,5262.8,3910.00,4261.00
6/17/2009,NO 15/9-F-12 H,24,220.9422892,106.6015044,171.6654904,16.59218875,85.97280771,49.27679875,79.4190175,16.35128688,5081.09,4148.00,4284.00
6/18/2009,NO 15/9-F-12 H,24,220.4630577,106.5967902,171.5882981,16.62942833,86.01115167,48.87475958,79.43473667,15.94874979,5037.77,4538.47,4614.82
6/19/2009,NO 15/9-F-12 H,24,219.9107785,106.5939615,171.318425,16.54473938,85.99326104,48.59235354,80.26493375,15.69034271,5054.35,4716.15,4746.85
6/20/2009,NO 15/9-F-12 H,24,219.3653981,106.5904544,171.0084819,16.47667708,85.99700021,48.35691625,80.80390521,15.46848292,5122.69,4747.62,4681.61
6/21/2009,NO 15/9-F-12 H,24,233.8102031,106.4292067,166.5681002,16.22517042,49.61656708,67.24210292,79.18268,35.44352875,3421.75,4603.84,4750.82
6/22/2009,NO 15/9-F-12 H,24,235.2156638,106.3872658,165.8158044,15.90438188,47.67041333,69.39985938,78.42551563,37.71578208,3345,4795.00,4560.58
6/23/2009,NO 15/9-F-12 H,24,234.7168065,106.3904146,166.1054144,16.04435333,48.19587625,68.61139208,79.14206229,36.90527375,3393.7,4646.10,4765.30
6/24/2009,NO 15/9-F-12 H,24,234.7394656,106.3879329,166.0604096,15.9642,48.19971938,68.67905604,79.09288979,36.96675479,3399.54,4553.50,4801.50
6/25/2009,NO 15/9-F-12 H,24,234.7238431,106.3870271,165.8231869,15.87377375,48.23376854,68.90065625,78.46153979,37.11242208,3234.13,4646.44,4801.80
6/26/2009,NO 15/9-F-12 H,24,234.7404838,106.3873631,165.7707017,15.82755667,48.31041042,68.96978208,77.88256583,37.12718896,2864.24,5519.00,4210.00
6/27/2009,NO 15/9-F-12 H,24,234.7014296,106.3876256,165.7880169,15.80983333,48.38670167,68.91341271,77.84056604,37.05730104,2727.37,5418.50,5177.60
6/28/2009,NO 15/9-F-12 H,24,233.0062654,106.4064444,166.0861581,16.00544208,50.37752646,66.92010729,78.94857771,34.90414583,2723.71,4819.10,5637.30
6/29/2009,NO 15/9-F-12 H,24,232.3023104,106.4207554,166.5170983,16.26280313,51.21728417,65.78521208,80.27119688,33.70750375,2793.58,5000.00,5354.00
6/30/2009,NO 15/9-F-12 H,24,232.2934977,106.4224975,166.5835652,16.31292167,51.18873563,65.7099325,80.44334896,33.63009063,2789.43,4822.41,6054.07
7/1/2009,NO 15/9-F-12 H,24,232.2542606,106.4234963,166.39058,16.30678063,51.18912875,65.86368063,80.15874896,33.8021275,2775.48,4775.00,6158.00
7/2/2009,NO 15/9-F-12 H,24,232.242086,106.4249208,166.3731327,16.29849854,51.23108438,65.86895333,80.18790854,33.81290104,2766.16,4754.00,6183.00
7/3/2009,NO 15/9-F-12 H,24,232.249325,106.4259642,166.4456396,16.32701417,51.24004875,65.80368542,80.49881063,33.73496896,2761.91,4744.20,6179.79
7/4/2009,NO 15/9-F-12 H,24,232.2546246,106.4272427,166.4345535,16.29518083,51.2140475,65.82007104,80.31478563,33.73448667,2747.27,4724.00,6213.00
7/5/2009,NO 15/9-F-12 H,24,232.25436,106.4275563,166.3511875,16.21697479,51.19870708,65.9031725,79.69554063,33.80921313,2746.36,4687.00,6219.80
7/6/2009,NO 15/9-F-12 H,24,232.2746954,106.4295417,166.578536,16.26314083,51.18422792,65.69615938,80.38731938,33.58307375,3414.92,3942.50,5656.50
7/7/2009,NO 15/9-F-12 H,24,232.2761971,106.4300635,166.5772365,16.16460583,51.17187688,65.69896063,80.16242583,33.569615,3404.37,3929.00,5832.00
7/8/2009,NO 15/9-F-12 H,24,232.2169685,106.4324573,166.474884,15.90807792,51.19549458,65.74208458,79.23988396,33.72764271,3501.35,3776.00,5871.00
7/9/2009,NO 15/9-F-12 H,24,232.1941254,106.4336102,166.4442131,15.82435583,51.21957146,65.74991229,79.05763313,33.65322,3500.07,3743.00,5882.00
7/10/2009,NO 15/9-F-12 H,24,232.1974869,106.4347765,166.4883923,15.80396167,51.24335333,65.70909458,79.09970938,33.61634917,3485.7,3725.00,5926.00
7/11/2009,NO 15/9-F-12 H,24,231.8094692,106.43981,166.551541,15.91492979,51.78290938,65.25792813,79.33532813,33.13149729,3514.43,4198.00,5438.00
7/12/2009,NO 15/9-F-12 H,24,231.7121563,106.4436102,166.4867071,16.06251396,51.93804,65.22544917,79.12677458,33.09444458,3523.09,4597.00,5053.00
7/13/2009,NO 15/9-F-12 H,24,231.6993015,106.4456583,166.4564875,16.08347167,51.98825146,65.24281396,79.27992771,33.08833,3564.05,4599.00,5063.00
7/14/2009,NO 15/9-F-12 H,24,232.0718692,106.4422717,166.33114,16.02831292,51.45849271,65.74072917,78.74642042,33.63964958,3514.2,4670.00,4995.00
7/15/2009,NO 15/9-F-12 H,24,232.6125869,106.4352758,166.203329,16.00921667,50.76791875,66.40925792,79.2417075,34.36206875,3450.9,4734.50,4906.00
7/16/2009,NO 15/9-F-12 H,24,232.6440706,106.4361585,166.3728163,16.14364667,50.73841417,66.27125438,79.70609771,34.21245396,3446.15,3748.00,3942.00
7/17/2009,NO 15/9-F-12 H,24,232.6946129,106.4358773,166.3408615,16.05517542,50.70485896,66.35375146,79.24403917,34.52501167,3450.11,8667.60,6697.70
7/18/2009,NO 15/9-F-12 H,24,233.111226,106.4541654,166.7675567,16.06651458,51.28044104,66.34366938,79.05603854,34.96900063,3395.67,8407.10,7696.40
7/19/2009,NO 15/9-F-12 H,22.16666,240.7179255,106.3969666,167.4959529,14.39444513,42.46798435,73.22197258,74.01060924,41.63261287,2808.21,5297.05,5318.90
7/20/2009,NO 15/9-F-12 H,24,237.7594313,106.432785,167.4101606,15.60320438,48.35742896,70.34927063,77.87292229,38.76057938,3443.72,8505.00,8009.00
7/21/2009,NO 15/9-F-12 H,24,235.9825221,106.4911773,168.1284173,16.70395979,50.79346688,67.85410479,79.93075438,35.99152188,3714.36,8384.60,8041.60
7/22/2009,NO 15/9-F-12 H,24,236.933885,106.5069888,168.2598552,16.70388583,50.82119354,68.67402979,78.78359563,36.80841583,3721.03,8043.10,8255.20
7/23/2009,NO 15/9-F-12 H,24,238.3429644,106.5154163,168.6300806,16.84323021,50.32010521,69.71288375,78.92077854,37.86787333,3682.11,8206.10,8105.90
7/24/2009,NO 15/9-F-12 H,24,239.4245604,106.5262967,169.2110819,17.03351938,50.37798729,70.21347854,79.14606625,38.29430917,3689.01,8297.10,8043.40
7/25/2009,NO 15/9-F-12 H,24,240.5392621,106.53656,170.0094164,17.19251191,49.25679396,70.52984574,80.06690106,38.64400979,3737.42,8192.90,8143.50
7/26/2009,NO 15/9-F-12 H,24,241.6977104,106.5464719,170.4350383,17.44378313,50.29895917,71.26267208,80.23467438,39.36952479,3718.65,8308.00,8037.60
7/27/2009,NO 15/9-F-12 H,24,243.0011563,106.5530281,170.6681673,17.51005875,50.11410438,72.33298896,79.47163771,40.38750958,3704.42,8276.20,8061.40
7/28/2009,NO 15/9-F-12 H,24,244.2988867,106.5594694,171.194194,17.64532146,49.90529542,73.10469271,79.60623021,41.10633646,3734.37,8287.00,7913.00
7/29/2009,NO 15/9-F-12 H,24,245.4313319,106.5670415,171.5718733,17.71672854,49.93686979,73.85945854,79.15783333,41.85928813,3741.77,8316.10,7891.13
7/30/2009,NO 15/9-F-12 H,24,246.6236052,106.5732356,172.347286,17.91809646,49.84455625,74.27631917,80.20507146,42.24127542,3755.47,8339.73,7860.92
7/31/2009,NO 15/9-F-12 H,24,248.6997196,106.5641623,172.7277088,18.04058021,48.865535,75.97201083,80.319325,43.99531354,3692.52,8354.49,7853.29
8/1/2009,NO 15/9-F-12 H,24,249.7718519,106.5572735,172.8739677,18.03071979,48.76376417,76.89788417,79.29614542,44.94068146,3691.35,6081.00,6452.00
8/2/2009,NO 15/9-F-12 H,10.65833,251.032021,106.5531927,173.0773905,17.99315914,46.08670136,77.95463054,79.13308605,46.04273885,1632.31,7352.85,8495.47
8/5/2009,NO 15/9-F-12 H,23.84167,252.2267031,106.5744692,178.0321556,13.41142716,53.59996229,74.19454749,73.16785066,41.89957566,4407.16,4346.15,4679.15
8/6/2009,NO 15/9-F-12 H,24,246.17553,106.6992977,178.9928598,18.93848688,61.00185229,67.18267021,80.65612354,34.18232917,4663.07,4473.90,5373.80
8/7/2009,NO 15/9-F-12 H,22.90833,244.7864149,106.7037305,179.2694868,19.67357864,62.59171826,65.51692819,81.02578805,32.17160863,4360.71,4742.00,4742.00
8/8/2009,NO 15/9-F-12 H,13.92501,259.38017,106.4776301,175.307069,15.64388194,40.59908467,84.07310104,75.49178889,51.60472152,2424.2,1246.00,1366.00
8/9/2009,NO 15/9-F-12 H,24,246.0872365,106.6266665,177.6980575,19.10346938,58.51604417,68.38917896,81.56245438,34.93427583,4366.57,4397.00,5355.00
8/10/2009,NO 15/9-F-12 H,24,243.9113423,106.6428071,177.7848485,19.53891604,60.53499958,66.12649375,80.67405333,32.54780938,4437.79,5434.00,4734.00
8/11/2009,NO 15/9-F-12 H,24,242.3055217,106.6467615,177.9421619,19.4291025,62.17824479,64.36335979,81.63193979,31.19254271,4445.56,5355.00,4743.00
8/12/2009,NO 15/9-F-12 H,24,240.239641,106.6649723,178.3291429,19.36701,64.98691646,61.91049813,81.04482417,29.006185,4594.22,5491.85,5141.74
8/13/2009,NO 15/9-F-12 H,24,239.3876252,106.6636835,178.0703331,19.20049771,65.27460833,61.31729208,82.01925396,28.42774292,4549.48,5040.00,5147.00
8/14/2009,NO 15/9-F-12 H,24,237.6357829,106.6728383,178.118554,19.16295979,67.52505208,59.51722896,81.03404833,26.56814438,4638.62,4016.00,4767.00
8/15/2009,NO 15/9-F-12 H,24,235.7843152,106.682606,177.8835944,18.92898688,70.0242875,57.90072083,78.38067375,24.8991025,4721.86,6192.00,5866.00
8/16/2009,NO 15/9-F-12 H,24,235.0673146,106.6945296,177.960931,18.72225771,71.52083708,57.10638354,79.77734875,24.05648771,4767.4,7707.00,8189.00
8/17/2009,NO 15/9-F-12 H,24,235.2198185,106.7137765,178.5282929,18.97778271,71.69118188,56.69152563,82.21740083,23.64168333,4783.38,8073.00,8195.00
8/18/2009,NO 15/9-F-12 H,24,235.5412731,106.7247806,178.6044258,19.0105575,71.74537438,56.93684729,81.89399354,23.895665,4779.42,8337.00,8158.00
8/19/2009,NO 15/9-F-12 H,24,235.8583683,106.7330413,178.6400533,18.92454938,71.98183333,57.218315,81.16410646,24.17737542,4795.27,8266.00,8125.00
8/20/2009,NO 15/9-F-12 H,24,236.2310588,106.7401894,178.8932681,18.93863458,71.98769604,57.33779063,80.76704,24.27946854,4800.54,8254.00,8187.00
8/21/2009,NO 15/9-F-12 H,24,236.6239915,106.7452052,179.1348163,19.07987083,71.82169917,57.48917521,80.52338333,24.40789125,4793.55,8213.00,8129.00
